ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9447009,HX100347,01/01/2014 06:35:00 AM,012XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1233,012,2,28,08B,1167862,1894408,2014,01/08/2014 12:39:35 AM,41.865798824,-87.659240415,"(41.865798824, -87.659240415)"
9447021,HX100354,01/01/2014 06:40:00 AM,047XX S INDIANA AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,0224,002,3,38,08B,1178438,1873660,2014,01/03/2014 12:38:59 AM,41.808630336,-87.621047285,"(41.808630336, -87.621047285)"
9447114,HX100343,01/01/2014 06:40:00 AM,032XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,false,false,1724,017,33,14,11,1153760,1930299,2014,01/04/2014 12:39:15 AM,41.964579026,-87.710052338,"(41.964579026, -87.710052338)"
9602815,HX252762,01/01/2014 06:45:00 AM,076XX S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0623,006,6,69,26,1179322,1854265,2014,05/09/2014 12:37:47 PM,41.755388393,-87.618396456,"(41.755388393, -87.618396456)"
9447025,HX100365,01/01/2014 06:45:00 AM,056XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0225,002,20,40,14,1177641,1867476,2014,01/09/2014 12:40:53 AM,41.791678951,-87.624157614,"(41.791678951, -87.624157614)"
9447016,HX100352,01/01/2014 06:45:00 AM,052XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,14,63,08B,1154231,1869457,2014,01/07/2014 12:39:59 AM,41.797612947,-87.709945495,"(41.797612947, -87.709945495)"
10254604,HY442512,01/01/2014 07:00:00 AM,083XX S MAY ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,OTHER,false,false,0613,006,21,71,11,1170151,1849310,2014,10/09/2015 03:56:45 PM,41.741995428,-87.65214949,"(41.741995428, -87.65214949)"
9447349,HX100782,01/01/2014 07:00:00 AM,049XX W QUINCY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1533,015,28,25,14,1143627,1898591,2014,01/04/2014 12:39:15 AM,41.877765247,-87.748104615,"(41.877765247, -87.748104615)"
10322675,HY512530,01/01/2014 07:00:00 AM,0000X E MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,0112,001,42,32,26,,,2014,11/24/2015 03:57:04 PM,,,
9447014,HX100366,01/01/2014 07:00:00 AM,008XX W 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,0733,007,6,68,14,1172021,1858401,2014,01/03/2014 12:38:59 AM,41.766901469,-87.645031369,"(41.766901469, -87.645031369)"
10008181,HY197794,01/01/2014 07:00:00 AM,011XX W ROOSEVELT RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1232,012,2,28,11,1168641,1894812,2014,03/29/2015 04:06:25 PM,41.866890612,-87.656368977,"(41.866890612, -87.656368977)"
9449995,HX102966,01/01/2014 07:00:00 AM,042XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1722,017,39,16,06,1148564,1928092,2014,01/09/2014 12:40:53 AM,41.958624983,-87.729213975,"(41.958624983, -87.729213975)"
9854307,HX503242,01/01/2014 07:00:00 AM,048XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,0933,009,20,61,11,1166526,1872752,2014,11/12/2014 12:43:36 PM,41.806401287,-87.66476372,"(41.806401287, -87.66476372)"
9448645,HX101959,01/01/2014 07:00:00 AM,107XX S LAFAYETTE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0513,005,34,49,26,1177873,1833648,2014,01/05/2014 12:39:48 AM,41.698845617,-87.624328958,"(41.698845617, -87.624328958)"
10016172,HY205394,01/01/2014 07:00:00 AM,061XX S KOLMAR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0813,008,13,65,11,1147052,1863502,2014,04/05/2015 04:06:51 PM,41.781411322,-87.736423949,"(41.781411322, -87.736423949)"
9920484,HY109199,01/01/2014 07:00:00 AM,077XX S OGLESBY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0414,004,7,43,06,1193166,1854302,2014,01/14/2015 12:47:01 PM,41.755163024,-87.567661353,"(41.755163024, -87.567661353)"
9918251,HX505444,01/01/2014 07:00:00 AM,056XX W MADISON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1513,015,29,25,20,1138550,1899411,2014,01/14/2015 12:47:01 PM,41.880108919,-87.766726472,"(41.880108919, -87.766726472)"
9916422,HY105920,01/01/2014 07:00:00 AM,111XX S HOMEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2212,022,19,75,11,1165414,1830529,2014,01/08/2015 12:39:18 PM,41.690558946,-87.670035945,"(41.690558946, -87.670035945)"
9447019,HX100377,01/01/2014 07:20:00 AM,060XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0825,008,15,66,08B,1160451,1864376,2014,01/03/2014 12:38:59 AM,41.783543958,-87.687275678,"(41.783543958, -87.687275678)"
9447059,HX100361,01/01/2014 07:20:00 AM,001XX W DIVISION ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1824,018,42,8,03,1175235,1908310,2014,02/17/2014 12:38:48 AM,41.903784656,-87.631756681,"(41.903784656, -87.631756681)"
9447028,HX100363,01/01/2014 07:20:00 AM,0000X W 95TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,CTA BUS,true,false,0634,006,21,49,08B,1177744,1841988,2014,03/05/2014 12:39:37 AM,41.721734632,-87.624549931,"(41.721734632, -87.624549931)"
9447095,HX100403,01/01/2014 07:23:00 AM,036XX W DOUGLAS BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1011,010,24,29,24,1152516,1893259,2014,01/04/2014 12:39:15 AM,41.862962687,-87.71560708,"(41.862962687, -87.71560708)"
9447022,HX100375,01/01/2014 07:30:00 AM,095XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,21,49,08B,1177257,1841408,2014,02/11/2014 12:39:23 AM,41.720154024,-87.626351165,"(41.720154024, -87.626351165)"
9447086,HX100369,01/01/2014 07:42:00 AM,037XX S WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,false,true,0915,009,3,34,08B,1175218,1880003,2014,01/04/2014 12:39:15 AM,41.826108726,-87.632667758,"(41.826108726, -87.632667758)"
9447083,HX100418,01/01/2014 07:45:00 AM,034XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0915,009,11,60,08B,1171828,1881886,2014,06/14/2014 12:41:49 PM,41.831351045,-87.645049517,"(41.831351045, -87.645049517)"
9865579,HX515217,01/01/2014 08:00:00 AM,011XX N HONORE ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1212,012,1,24,08B,1163811,1907895,2014,11/22/2014 12:39:04 PM,41.902894579,-87.673731292,"(41.902894579, -87.673731292)"
9450386,HX103189,01/01/2014 08:00:00 AM,103XX S FOREST AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0512,005,9,49,26,1180038,1836323,2014,01/17/2014 12:40:17 AM,41.706136999,-87.616320258,"(41.706136999, -87.616320258)"
10120015,HY308682,01/01/2014 08:00:00 AM,051XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0231,002,3,40,11,1179755,1871137,2014,06/22/2015 12:40:19 PM,41.801676952,-87.616294064,"(41.801676952, -87.616294064)"
9447039,HX100388,01/01/2014 08:00:00 AM,004XX E 44TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0221,002,3,38,07,1179991,1875899,2014,01/11/2014 12:39:15 AM,41.814738876,-87.615282658,"(41.814738876, -87.615282658)"
10215005,HY400957,01/01/2014 08:00:00 AM,061XX S MAY ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,0712,007,16,68,20,1169666,1863967,2014,08/31/2015 03:43:09 PM,41.782226647,-87.653502099,"(41.782226647, -87.653502099)"
9448348,HX101581,01/01/2014 08:00:00 AM,011XX W NEWPORT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1924,019,44,6,14,1167761,1923014,2014,01/05/2014 12:39:48 AM,41.944297681,-87.658785405,"(41.944297681, -87.658785405)"
10082620,HY270588,01/01/2014 08:00:00 AM,039XX N ODELL AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,true,1631,016,36,17,11,1126404,1925424,2014,05/25/2015 12:37:36 PM,41.951703471,-87.810744053,"(41.951703471, -87.810744053)"
9447076,HX100384,01/01/2014 08:00:00 AM,105XX S EDBROOKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0512,005,9,49,06,1179096,1835204,2014,05/16/2014 12:37:19 PM,41.703087782,-87.619803735,"(41.703087782, -87.619803735)"
9994799,HY185393,01/01/2014 08:00:00 AM,033XX W BEACH AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1422,014,26,23,20,1153956,1909402,2014,03/22/2015 04:07:18 PM,41.907232152,-87.709890436,"(41.907232152, -87.709890436)"
9447053,HX100381,01/01/2014 08:00:00 AM,061XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0311,003,20,40,08B,1177805,1864501,2014,01/10/2014 12:39:32 AM,41.783511542,-87.623646305,"(41.783511542, -87.623646305)"
10325338,HY515586,01/01/2014 08:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0312,003,20,69,11,,,2014,11/27/2015 03:56:06 PM,,,
